8614 10 4375 
2786 81 10620 
1986 27 6925 
6437 137 4078 
4757 22 12195 
5475 21 3280 
4695 73 368 
7083 661 944 
5790 4 5097 
4388 192 880 
4671 53 208 
8588 8 7869 
336 87 3515 
336 70 5929 
420 12 4607 
420 12 5709 
404 92 3122 
404 92 6207 
404 92 10169 
404 92 8290 
404 92 6947 
404 92 519 
404 92 11832 
404 92 8039 
404 92 2840 
404 92 7410 
404 92 1116 
404 92 12510 
404 92 8996 
404 92 2283 
760 28 420 
4186 207 3527 
4186 50 1926 
6893 31 2227 
8320 11 33 
2675 24 3317 
4551 45 248 
4260 141 2647 
9134 4 3019 
2305 14 3508 
8495 106 10654 
2411 13 443 
6359 21 3840 
5 36 8830 
5 36 8551 
400 4 678 
9806 31 339 
176 8 152 
10097 21 1786 
14649 279 3382 
9714 24 349 
5323 45 130 
761 12 1885 
761 80 1752 
4274 39 5530 
2342 62 2843 
12135 193 3896 
6965 21 119 
62 280 3570 
1848 363 139 
4955 511 12290 
6928 9 11 
7814 10 6512 
7267 445 11751 
12272 102 12272 
9726 21 3840 
2614 139 2493 
11098 773 10215 
7523 45 1272 
1803 182 4456 
3366 129 6763 
7926 27 5992 
224 78 3356 
4491 80 6173 
5691 14 4403 
9165 54 9164 
2841 141 4886 
4850 21 3342 
11410 76 5716 
7056 53 249 
7056 213 12149 
9679 66 12 
939 204 5115 
4200 21 444 
9174 212 139 
4720 4 4787 
509 157 1979 
9229 74 215 
1813 53 1596 
1813 21 42 
1428 3 7126 
1428 36 9584 
1428 36 7822 
1428 36 6158 
5630 271 59 
13076 130 2785 
2188 115 11378 
215 757 10034 
1603 87 8124 
3716 11 135 
204 14 4072 
8539 398 10908 
3077 503 6288 
3077 384 960 
1110 38 683 
1930 98 1457 
2970 225 1055 
7116 419 6941 
5388 17 2324 
5855 4 9121 
798 282 10648 
5171 47 3035 
1576 80 2339 
1463 33 13487 
1463 33 9496 
1463 33 5691 
1463 33 3502 
1463 33 11646 
1463 33 4178 
902 166 7727 
4365 39 11378 
4365 39 11860 
4365 39 8160 
33 27 3949 
780 32 117 
780 32 1761 
780 32 6196 
7072 318 59 
7072 79 5273 
12308 218 12309 
2455 165 3247 
11008 44 102 
6757 4 8437 
4773 10 1797 
13366 283 7863 
6595 234 241 
8603 23 3046 
8603 44 102 
5559 412 11226 
5559 7 4996 
7663 48 6189 
7663 48 2729 
236 81 976 
301 12 5764 
12075 228 5274 
860 114 9700 
860 114 11996 
860 114 10541 
7913 49 59 
716 298 4845 
1145 50 26 
1145 50 1883 
1424 59 6169 
12887 156 4957 
1329 38 761 
3035 32 1753 
5185 22 13601 
606 54 8598 
1467 182 4026 
6617 10 3647 
6125 47 70 
5297 421 3283 
1282 16 1002 
12220 122 241 
1804 31 231 
1804 10 9285 
2133 169 37 
1350 509 8090 
5073 228 5193 
631 27 46 
631 73 6317 
9481 166 7707 
10033 629 14885 
7073 434 1819 
1744 210 2029 
620 43 8898 
620 120 659 
9189 137 212 
4808 54 6531 
5824 143 2144 
1548 27 6531 
1548 27 8442 
1273 53 1272 
3259 411 8719 
807 12 554 
3260 147 903 
2617 346 3873 
2450 210 1786 
3479 20 5905 
1925 50 6772 
7600 47 1074 
72 33 8742 
72 33 4819 
72 33 7076 
9416 53 5974 
102 92 9106 
102 92 10168 
102 92 14271 
102 92 13471 
102 92 3471 
102 92 2774 
102 92 2571 
102 92 14530 
102 92 9078 
102 92 14458 
102 92 7363 
102 92 8487 
102 92 10739 
102 92 5901 
102 92 7720 
102 92 4979 
102 92 12779 
102 92 6460 
8362 64 2113 
9446 799 18 
118 50 112 
1422 345 1421 
10156 14 2476 
4767 471 6206 
3279 50 9064 
15 49 59 
15 11 1815 
6682 38 2992 
2707 89 10420 
4113 80 12845 
4401 139 18 
3050 141 3844 
2130 9 18 
2130 177 13807 
7991 62 2807 
8942 47 780 
5656 606 11378 
5058 206 3067 
5631 81 849 
3247 17 239 
5474 40 1595 
7336 107 4255 
10184 169 37 
4030 9 11 
2399 4 2132 
12718 935 4724 
776 12 134 
776 12 3075 
776 12 4229 
776 17 2356 
776 73 1963 
11550 139 11 
960 261 951 
960 46 985 
1705 165 4233 
1705 323 1819 
6419 76 4389 
6419 10 743 
6749 66 2625 
4847 22 252 
11037 43 7256 
5898 147 4704 
729 14 5169 
1625 191 10852 
8050 297 241 
7454 878 10154 
5711 14 4788 
10731 59 1650 
10550 23 8395 
1082 85 59 
9940 259 139 
9940 511 1847 
2890 10 8769 
683 27 8187 
683 27 6880 
683 12 3529 
512 64 164 
2540 70 2585 
2540 70 6501 
2540 137 4204 
2540 187 7319 
2540 187 4908 
104 107 6742 
3948 21 2152 
6278 17 7312 
3201 157 1258 
2769 169 2732 
5141 328 887 
2310 1 2 
13569 9 11 
7439 174 10890 
9607 82 241 
3280 420 3277 
10573 53 1428 
3285 385 4584 
9116 24 636 
1055 209 4099 
1055 209 3727 
4983 47 1074 
8407 85 59 
8419 170 1377 
9955 14 609 
851 16 4670 
851 187 12040 
851 187 6517 
8372 345 8424 
4772 165 2710 
6085 204 4946 
6665 25 386 
3478 111 716 
6083 16 2405 
6083 16 654 
2638 271 4749 
1522 99 7229 
549 27 1720 
549 27 4416 
4398 169 2732 
2103 187 6611 
4753 349 12444 
3800 39 6489 
3800 39 5737 
10997 299 5735 
3002 38 7933 
987 126 1786 
5543 49 59 
12946 85 59 
12998 433 1416 
1511 23 1486 
3672 62 447 
5453 21 112 
13822 35 7612 
6559 104 376 
1720 1286 5016 
1720 14 2968 
3862 29 11061 
5511 5 175 
5511 172 10 
2740 76 11415 
2740 10 8019 
13685 964 13524 
12654 39 4886 
660 20 3493 
2807 49 59 
6320 100 7681 
1051 21 762 
7325 566 4238 
10057 38 1679 
12141 178 139 
3008 345 1114 
3008 198 4953 
5558 14 9778 
3207 27 9489 
89 64 3336 
1058 14 4173 
1058 14 7358 
6761 44 102 
10924 396 8244 
4050 4 9308 
3012 241 241 
54 182 1156 
54 182 4796 
644 85 636 
9022 20 6423 
449 8 4109 
449 477 8822 
2895 166 1938 
3938 541 1913 
9782 10 6906 
7755 228 8875 
10 6 11736 
10 6 10694 
10 6 2463 
10 262 6467 
10 262 8725 
4091 17 4062 
6948 5 11 
12456 169 37 
9080 51 135 
3240 119 1925 
7912 31 668 
3505 149 3529 
5033 78 7848 
2146 47 1182 
8459 486 4703 
1170 543 1170 
10396 21 59 
10099 10 4813 
2210 325 1338 
5845 64 212 
376 75 2632 
376 114 6221 
376 114 8513 
376 114 9499 
4216 23 832 
3494 10 9316 
4957 53 1096 
1279 343 14906 
12568 43 6973 
7541 24 119 
5953 27 5739 
1331 546 54 
7598 11 702 
5633 128 475 
3763 10 8331 
4869 76 3217 
7526 20 553 
2223 14 13747 
12738 33 8126 
9171 24 9828 
9278 412 376 
9278 42 4877 
8746 43 4185 
2798 76 8333 
5291 172 10 
6280 138 3457 
261 251 3401 
4873 411 10192 
4873 93 295 
4873 39 3215 
4873 39 5348 
103 54 12104 
5620 31 1334 
164 70 2200 
1559 4 5610 
6319 66 4559 
1342 483 18 
6345 81 6182 
6345 99 9318 
9055 74 639 
12185 226 81 
10732 258 984 
11012 129 3415 
878 137 4928 
3543 85 59 
1838 213 1648 
1838 45 80 
108 32 6756 
108 32 2107 
108 32 1517 
422 44 102 
3107 276 3108 
1684 220 11019 
1684 182 13273 
3829 7 9935 
226 32 7613 
1502 135 1501 
9275 24 3573 
12398 1156 8257 
5321 14 5140 
546 29 505 
3425 78 1546 
3382 324 8771 
3382 103 12076 
4461 38 1225 
4461 4 1863 
3164 31 1303 
7924 8 2144 
5507 254 9287 
8029 998 9177 
11889 157 2164 
208 36 5781 
208 36 835 
1305 71 12288 
2466 716 1819 
13879 24 59 
6938 29 10566 
6938 106 12575 
3148 27 10281 
3148 27 2104 
8068 269 10000 
13999 1075 12611 
9745 228 6764 
444 324 4449 
444 125 3993 
11870 11 324 
2001 38 1348 
1945 27 2942 
1945 27 9964 
1945 73 6125 
6848 85 59 
975 17 594 
3704 14 8999 
6729 54 948 
6790 38 4221 
10205 724 3633 
10205 78 7801 
2058 80 3009 
4948 11 2481 
6303 81 1973 
11571 280 8767 
12127 110 880 
6178 49 636 
3062 74 215 
3971 137 336 
3971 137 1167 
1796 98 893 
194 29 193 
194 7 416 
2481 12 10129 
2481 12 7069 
8705 2 1243 
283 183 2919 
1688 170 2264 
1333 185 553 
12889 11 3579 
947 21 59 
7162 561 3009 
1551 27 10186 
11654 115 9266 
14559 415 1325 
9137 62 12029 
10553 54 260 
649 14 9381 
9805 390 9281 
10811 20 2212 
7446 21 3124 
5343 38 1176 
3719 80 7986 
12005 38 33 
8110 8 5962 
12732 31 668 
13840 81 2249 
1953 616 252 
5735 277 10997 
1694 60 989 
1174 22 3139 
3787 14 7108 
4087 204 2128 
11816 227 8843 
5734 420 1054 
2668 36 3481 
2668 78 3100 
3391 53 9442 
3840 115 10323 
2242 200 4883 
2242 200 7177 
2242 200 12177 
5301 44 102 
3022 11 2621 
5823 38 5436 
3194 205 1557 
3194 139 6544 
3812 21 2310 
826 2 9956 
6266 18 36 
8999 38 1862 
263 75 5633 
263 75 3639 
2749 137 903 
3958 21 3648 
21 45 5 
3196 4 4561 
7708 66 11084 
4405 491 4991 
9761 24 2739 
3065 44 102 
270 55 4309 
4459 172 10 
1445 822 13060 
4134 64 212 
4590 137 7002 
5732 10 111 
12105 658 10629 
5607 508 4872 
14229 509 8430 
2791 78 14138 
321 36 8554 
1443 120 617 
1040 15 3625 
13280 297 241 
4024 39 11990 
7630 493 11295 
1004 27 6874 
430 27 1487 
6777 5 10 
130 36 5189 
6969 25 7603 
3126 4 7060 
11175 546 10362 
7534 341 9789 
2291 80 3015 
2850 138 12768 
12080 546 7212 
174 256 10351 
2861 32 6962 
1461 38 1460 
12880 123 1399 
6024 90 252 
936 477 6491 
121 27 6543 
3335 119 4170 
4439 14 10030 
5952 379 252 
7796 33 7470 
7796 33 11357 
6381 81 34 
7126 21 547 
7126 158 775 
676 31 668 
11833 85 59 
10733 38 917 
499 122 241 
6653 291 3140 
619 50 4686 
619 50 10591 
8479 98 582 
13174 318 6421 
2328 8 6981 
1691 62 6444 
9829 226 7884 
3066 27 11422 
3066 27 6503 
10679 74 215 
4728 38 4342 
682 33 4747 
682 33 11707 
682 33 9587 
3756 95 6844 
10294 57 139 
1552 14 3150 
12431 23 627 
12431 39 3150 
1129 38 933 
6042 10 8044 
13345 29 8389 
1415 284 1795 
1095 36 2977 
1095 36 5664 
1095 36 6254 
12708 172 10 
4114 345 11227 
6406 27 11039 
930 4 4473 
2006 43 7893 
5580 17 1379 
398 237 7372 
398 161 117 
693 38 5059 
3258 53 788 
3258 21 1044 
8269 165 917 
12310 327 4167 
785 39 1950 
4722 45 5 
733 166 718 
11388 288 1819 
4990 12 7261 
6576 11 1453 
58 416 4027 
291 80 8181 
291 73 161 
1182 32 6674 
1182 32 10788 
1182 32 4805 
1182 32 5478 
1182 32 10437 
3159 53 180 
3159 11 631 
5052 38 2005 
636 3 7591 
636 103 11449 
636 29 13478 
636 989 5310 
636 98 5350 
1562 201 252 
6317 45 5 
14511 79 234 
5839 75 382 
526 247 6491 
9535 17 365 
4381 379 11249 
5919 11 622 
399 22 252 
4047 443 10415 
68 31 1463 
162 12 5863 
162 12 1514 
2032 43 2029 
345 107 21 
767 10 3953 
767 168 768 
5644 11 1815 
7078 500 139 
12660 122 241 
11906 172 175 
12945 518 5069 
3131 5 10 
11694 139 3670 
8740 49 636 
5672 172 10 
13351 656 252 
14119 23 3451 
2485 33 11857 
2485 33 11320 
2485 33 6470 
2485 33 5372 
10942 53 744 
10942 21 59 
521 27 10634 
109 28 4519 
6818 47 108 
2192 182 3695 
938 45 5 
6744 43 5409 
3869 85 59 
4942 23 4710 
856 21 505 
1105 495 7138 
1105 33 2010 
7025 45 1096 
952 262 10456 
35 47 1182 
4490 129 2254 
5594 210 658 
11058 85 3117 
1275 46 4531 
1275 46 6708 
1902 51 135 
377 306 377 
1693 247 3343 
6521 81 3933 
6521 74 215 
6521 120 11576 
1819 302 3013 
3614 11 274 
8754 21 547 
3083 734 10 
7524 48 1628 
6180 80 2041 
147 46 8943 
542 479 1819 
6457 179 13712 
7106 165 1053 
8641 211 5 
8826 357 2029 
2541 4 1863 
612 565 4173 
10906 100 784 
3838 23 3259 
10412 158 577 
2030 74 215 
669 10 372 
5439 247 5239 
9908 66 10176 
11003 31 100 
2120 28 3247 
1059 158 705 
2264 55 10064 
2899 51 3187 
6580 72 4955 
6324 47 3578 
5029 8 244 
5208 90 252 
7932 62 10177 
7932 10 2347 
8173 212 139 
8352 158 7408 
12864 47 780 
334 137 1050 
7103 38 4063 
8319 44 404 
4352 8 9752 
7221 22 3664 
3444 12 5133 
5669 203 3522 
13707 454 4070 
8798 4 4135 
3211 14 11206 
9328 5 10 
1899 314 7109 
7215 20 3295 
4248 49 1786 
6193 85 59 
5657 9 18 
6944 38 807 
308 420 30 
1039 394 6547 
1039 136 1040 
1039 136 791 
10177 45 5 
2505 8 273 
9505 38 7646 
12962 5 18 
2069 41 8742 
1026 50 4749 
3363 174 9 
903 16 1900 
903 157 11138 
1913 262 1389 
5992 76 2341 
6569 62 7385 
6569 72 63 
1906 168 6215 
4901 27 1776 
5901 41 5082 
12143 95 3094 
12143 95 1229 
6289 337 10724 
5949 31 668 
6555 226 1699 
8225 8 596 
2968 31 231 
10207 14 2776 
11340 313 8561 
11340 849 812 
4124 314 6780 
1035 125 7172 
14208 9 11 
1928 33 778 
155 241 241 
1509 78 10238 
1509 78 4423 
10064 8 311 
6930 60 4492 
13499 106 7255 
5587 85 59 
7253 59 1414 
5904 229 105 
2445 410 2281 
2445 410 3322 
11695 399 3561 
8342 330 1653 
4293 21 42 
3412 44 102 
833 54 8952 
2853 10 2852 
9281 253 188 
9281 253 9805 
9281 253 13174 
4892 400 3201 
5896 166 4737 
11771 24 636 
3698 185 5026 
3698 21 112 
3698 21 636 
11511 237 6492 
2428 363 139 
9897 277 10193 
6114 10 4850 
6114 10 5044 
260 38 683 
1069 29 9230 
1069 29 10911 
1069 29 4969 
1069 29 11681 
9785 74 215 
568 32 8308 
568 32 5996 
1724 137 1599 
1724 137 334 
2586 31 70 
50 29 6474 
8373 21 636 
998 76 6734 
8840 31 392 
1619 32 4711 
2635 173 8691 
1604 51 135 
14760 327 2242 
5059 27 7448 
835 21 4116 
3618 39 7843 
898 39 11626 
7921 147 336 
9269 98 4334 
8858 47 563 
368 8 7331 
5083 251 4504 
5083 26 1181 
7295 38 6571 
8910 55 6225 
2329 324 59 
1176 27 1136 
1176 80 1269 
1176 80 5309 
5826 22 252 
13819 376 1905 
13014 987 13013 
163 108 139 
2854 63 6807 
11207 519 7344 
2392 28 2058 
8345 8 3551 
6459 203 224 
13572 122 241 
5813 412 7153 
405 203 2508 
405 26 7212 
473 405 376 
1253 27 136 
1253 27 270 
6297 62 6145 
4143 150 4143 
249 36 2190 
11151 787 4155 
11151 4 8216 
1187 74 215 
335 87 6947 
335 137 3201 
7868 23 3269 
6557 14 4986 
8687 43 11517 
3964 74 215 
9536 14 7793 
11179 95 338 
13100 24 546 
8938 45 5 
1381 62 4013 
9523 505 5745 
7443 327 2380 
3780 95 8663 
6427 165 975 
6103 2 9438 
2615 398 7824 
11187 45 104 
4094 432 5033 
177 133 3335 
177 590 1494 
254 36 275 
3132 8 609 
3132 54 3508 
5868 228 40 
4221 12 8169 
1199 60 1557 
3246 143 7547 
8595 1097 14351 
535 62 9235 
9285 8 2662 
14188 43 398 
9240 18 36 
6110 208 2153 
12342 24 59 
8007 139 175 
6672 16 3755 
1721 85 279 
11560 236 4114 
2966 271 1733 
2509 127 2124 
4145 137 11335 
4145 157 11224 
982 35 12474 
5133 51 1679 
191 1 2796 
7172 119 1636 
2548 35 12474 
13142 192 353 
10534 64 3336 
12387 423 59 
3306 213 8912 
457 165 3061 
8265 634 12930 
145 29 13572 
4346 26 9519 
10588 44 404 
416 498 5072 
416 59 2562 
7817 363 139 
4815 51 9102 
601 68 335 
7778 21 3343 
652 33 8691 
652 33 4560 
5825 10 3758 
311 64 186 
1517 11 543 
8465 205 1557 
170 262 1280 
6661 29 13385 
1025 412 2234 
2294 561 3964 
5574 14 5362 
5574 4 9445 
2072 27 40 
8546 308 4523 
4259 147 903 
4813 446 3124 
3987 11 1007 
3356 203 304 
4413 165 277 
10452 139 5617 
5798 38 1177 
3234 53 1090 
1413 106 1314 
4234 201 252 
7884 44 102 
7856 5 18 
2244 21 248 
3435 120 658 
8693 129 9665 
10437 280 219 
3020 4 1559 
441 51 2174 
7807 130 3248 
7807 130 9500 
2805 44 102 
6479 206 3560 
1914 129 3953 
5944 31 1105 
653 166 4705 
751 24 59 
7930 306 7930 
13523 480 1044 
8494 21 2604 
6644 143 638 
135 27 5221 
135 80 461 
668 33 309 
668 33 5969 
668 33 710 
7057 63 12758 
2872 3 10553 
2985 29 341 
3705 129 9332 
14922 370 4947 
10892 311 139 
4670 137 3262 
5714 350 3297 
2989 54 9104 
2232 38 1041 
466 125 5630 
2077 130 11402 
6339 161 10333 
5461 8 678 
4775 70 12074 
3940 115 2211 
3940 191 4388 
7133 45 8294 
413 156 7016 
1050 137 1282 
8535 139 2239 
87 95 11290 
5067 36 13152 
6072 43 7163 
3906 180 169 
13885 568 1543 
787 21 444 
787 21 1733 
627 39 2332 
6753 27 4087 
13000 81 5058 
3692 169 37 
1999 14 6416 
2038 53 5 
2038 21 59 
13575 52 12108 
299 4 1404 
9357 23 3269 
9926 139 18 
80 3 564 
80 37 1699 
1231 209 5465 
1231 209 8543 
1231 209 6340 
2753 14 1573 
7792 204 4206 
10244 157 9489 
8196 22 252 
7274 23 4274 
5421 234 241 
4544 64 212 
8300 14 830 
522 21 42 
4332 49 59 
4754 85 707 
4754 43 398 
4754 424 10690 
3980 43 5391 
9689 56 139 
10340 38 2795 
13033 295 50 
180 36 5110 
12667 486 6366 
2691 31 242 
3534 44 102 
2374 10 372 
3539 21 112 
5946 10 1124 
5188 14 3209 
4514 2 11751 
10278 2 6932 
1857 175 8839 
3410 38 430 
511 27 6173 
511 80 190 
5217 62 4727 
5694 115 5574 
4923 54 3979 
4060 16 212 
4060 157 2530 
3604 14 11975 
11177 104 376 
2729 4 1104 
3347 165 2005 
11042 21 762 
11042 21 112 
609 10 1780 
11443 49 59 
3329 8 10538 
9817 38 1736 
4423 295 6169 
8653 70 12418 
8653 16 6829 
8738 21 762 
944 38 8984 
3564 137 164 
3990 57 139 
