2251 2 2250 
23944 1 23943 
27470 7 5185 
26187 2 966 
295 8 28438 
909 1 32115 
40490 2 30678 
24666 1 18230 
32832 4 21663 
11723 2 17080 
28804 12 33303 
10563 4 39806 
40350 2 2771 
33496 2 26447 
17336 4 3857 
480 1 31783 
3856 1 822 
10778 1 5667 
303 4 32159 
29869 2 15586 
26658 1 10336 
21701 2 10508 
4718 2 18647 
1926 3 4308 
34623 2 4591 
17766 7 23987 
26003 10 24035 
22272 4 417 
2504 1 23251 
6481 4 5265 
2322 2 19019 
26715 4 29080 
3025 1 10367 
815 1 4330 
5731 2 12887 
6117 9 7243 
9176 3 7868 
15524 1 8473 
10554 4 22712 
2555 1 23765 
4269 2 2955 
815 1 13199 
22527 1 6592 
39468 2 181 
1100 4 15804 
1005 12 25803 
4648 7 28056 
4546 7 11466 
9455 1 30548 
414 1 35102 
5347 2 5183 
27992 2 757 
3521 1 9828 
3039 9 20807 
30619 4 22734 
38586 3 3312 
12514 4 12246 
31364 9 4469 
5796 4 5407 
30097 2 486 
6030 1 10299 
16862 2 88 
26229 4 26228 
31930 16 11622 
352 8 40020 
27119 4 8215 
767 1 9108 
33033 2 9115 
37807 2 1428 
26616 2 21782 
35628 2 3830 
38775 2 35176 
37477 3 6627 
29330 11 234 
663 4 2019 
2436 7 34829 
8747 2 844 
38476 2 2274 
34956 4 29065 
9354 2 31591 
5002 4 39891 
19351 2 23682 
13941 2 966 
2127 4 2126 
1612 10 25813 
40633 9 39802 
7403 12 39237 
30700 4 10917 
13844 12 31776 
17080 1 5318 
22093 2 18827 
966 1 30615 
34295 4 1086 
3239 4 15670 
12443 2 2818 
21645 2 19761 
651 10 14851 
1890 3 11852 
31607 3 2799 
15960 1 33543 
14400 3 24863 
743 4 5588 
31630 2 181 
32676 3 4749 
26134 1 21197 
4601 4 10449 
576 1 13773 
11514 9 37289 
4880 1 29761 
20480 1 588 
2046 4 15672 
14422 12 20756 
29417 2 106 
1116 1 16922 
5085 1 39618 
2189 1 29653 
10476 10 11548 
28019 2 32331 
24918 2 18045 
757 1 37461 
32740 4 13699 
37363 3 29649 
19742 1 33145 
3047 1 33993 
897 1 34838 
25608 2 1266 
7873 4 4 
20444 3 15121 
14648 7 2568 
22628 4 8407 
1446 2 3521 
20213 2 4677 
6115 1 30350 
7 1 2273 
21890 2 2632 
40437 2 22012 
9315 4 14436 
32103 5 3135 
811 1 10925 
22285 4 13002 
12786 3 25805 
18402 3 2706 
88 1 26878 
1709 1 35105 
40172 1 200 
32319 2 24192 
7912 11 14257 
4944 1 19873 
22199 3 6137 
2249 7 1826 
17335 4 5470 
15475 1 9007 
486 1 7916 
14128 4 18635 
17259 4 21228 
3856 6 2176 
409 1 18755 
184 7 20203 
27111 4 20238 
18173 4 30949 
19097 16 2830 
25464 2 26356 
15015 5 3882 
11847 2 18711 
25605 4 17738 
9319 1 14968 
9293 4 11091 
12912 7 28916 
33034 2 3245 
7425 12 10847 
227 10 10693 
11819 4 15426 
1875 12 27046 
3409 1 33011 
30149 2 16567 
6207 7 40456 
2084 8 27012 
2165 1 31910 
23795 1 2464 
36559 2 12080 
9787 4 27593 
5038 2 5593 
23266 2 6204 
295 8 14845 
29553 2 37671 
6258 4 6257 
11744 3 11743 
40272 2 22427 
21896 2 23650 
5557 12 5556 
16222 5 3135 
4194 9 23677 
22438 4 22437 
1754 17 8477 
551 13 20639 
10908 4 10907 
474 1 16335 
32056 4 19990 
7229 2 3985 
20029 1 24243 
7770 1 20830 
4514 5 1885 
30986 9 2615 
14316 11 4068 
7048 1 11024 
7417 4 7578 
11505 4 12899 
5722 4 24960 
17851 2 7188 
20758 10 11697 
2079 10 5234 
24878 3 8984 
3160 8 6746 
21825 4 16266 
543 4 20399 
33456 3 26098 
6868 7 10833 
36147 7 40737 
7815 2 6260 
24733 9 24732 
2689 1 17126 
4960 7 4959 
5909 7 14485 
12651 2 3611 
6349 12 18848 
4422 2 4490 
31209 9 12026 
13235 7 20301 
5849 2 275 
2610 9 2609 
1185 1 27952 
35800 2 3632 
79 2 10588 
31621 16 1081 
10365 4 7637 
15512 2 4135 
9821 2 28623 
295 7 10335 
2026 4 22734 
27632 4 29898 
457 1 14275 
27721 2 966 
3382 12 35529 
36383 11 215 
27343 3 17435 
670 1 669 
28611 7 15529 
12552 1 9971 
19628 3 9985 
22255 1 34632 
25613 1 4766 
24329 6 6299 
35236 2 24775 
6022 4 8572 
16781 1 16780 
398 1 32534 
35663 2 37059 
36257 2 36019 
2146 4 19252 
19454 2 158 
8530 2 26859 
120 1 20992 
17372 3 2495 
22382 2 4027 
25096 1 10631 
29557 4 11328 
570 8 16823 
37700 2 13685 
25095 3 4203 
28711 4 21521 
1705 4 10192 
16972 9 16971 
38480 9 22506 
3912 4 20391 
850 1 4548 
19547 2 20196 
6248 2 5502 
7004 7 12928 
16178 1 19122 
277 4 36922 
22208 4 209 
35206 2 7878 
570 8 33720 
13006 9 14502 
22019 16 13043 
34016 16 1081 
2967 12 31550 
4092 1 1162 
2865 8 38145 
3541 11 25341 
37193 4 28739 
29403 4 16929 
29809 2 414 
3212 4 21339 
22711 2 966 
797 5 222 
28530 4 4605 
11680 7 29642 
2025 1 39388 
34225 4 21196 
19199 1 39140 
37927 2 486 
7648 2 146 
27203 2 3451 
1444 1 5704 
2602 9 10163 
11503 4 2746 
14471 1 5238 
6544 9 2653 
3336 1 29752 
3016 2 1952 
29072 4 22210 
4979 2 4421 
295 8 34756 
24900 7 34063 
25035 1 2394 
7473 7 34693 
6688 1 8383 
37014 9 31550 
18023 4 19393 
18963 4 16974 
33638 2 8771 
13838 4 4490 
6194 4 1917 
23286 3 5235 
9926 1 33973 
1724 2 20360 
582 7 26070 
15717 1 39876 
19594 1 40136 
13649 1 31031 
30518 2 17849 
27835 3 4330 
13038 5 5499 
5600 1 21573 
35619 2 11281 
6057 1 17812 
11552 1 24293 
19931 9 23365 
8206 7 5536 
23194 5 2079 
14897 1 39729 
32520 2 25464 
24092 2 1881 
29895 4 14716 
12999 2 12998 
3731 2 3730 
13952 3 4961 
12915 1 30696 
10189 12 2058 
10164 12 16230 
25618 4 20923 
30911 2 16036 
15075 5 15074 
8275 1 2556 
33353 7 13113 
32365 1 40656 
11609 4 27593 
1975 4 28796 
3108 1 40091 
35327 5 2583 
11650 2 626 
6730 1 30637 
19902 4 3689 
1469 2 1185 
11162 1 15891 
40498 2 7376 
13392 4 2363 
3504 7 21555 
31304 5 2583 
8512 7 37877 
3736 10 3735 
34685 4 3730 
3372 1 37013 
5949 1 5856 
3956 3 20394 
14471 4 5368 
24240 4 458 
21561 4 38373 
23682 2 2419 
22988 2 27073 
31428 3 10602 
19165 4 32632 
28595 9 6189 
34152 2 644 
27963 4 40587 
9191 4 11385 
6797 4 32645 
5471 1 11272 
16731 11 21960 
19257 4 15983 
2493 4 23090 
16191 1 21010 
6241 1 9997 
21062 2 2486 
17635 4 8961 
15435 1 3698 
28651 4 12018 
34494 2 966 
7580 4 11292 
841 4 28020 
11543 4 17183 
36638 5 934 
39187 2 4324 
9739 10 9738 
34309 5 222 
19149 1 30516 
17333 9 456 
4108 1 29155 
20496 2 2409 
3507 1 40601 
14822 4 14821 
14261 1 7998 
28004 2 300 
16208 5 2398 
9395 2 6619 
12214 4 12150 
313 1 14856 
30116 4 5033 
9604 3 9617 
30804 4 29927 
492 2 42 
9494 2 5430 
8523 1 9042 
12718 2 6437 
30544 4 14150 
5386 2 576 
31593 4 1167 
5132 1 9124 
4701 4 7192 
39810 2 398 
31324 17 8625 
1952 1 21481 
29818 2 5330 
5186 12 8378 
2985 7 34996 
30644 12 9741 
518 4 3037 
994 1 38239 
9626 1 19573 
17780 1 29936 
16356 6 27635 
11716 4 14582 
10147 8 3833 
11137 1 34108 
16649 7 24664 
22793 2 966 
22226 9 9162 
32963 4 960 
4874 1 4873 
8899 9 2970 
21430 1 17582 
21552 1 25199 
409 1 29151 
26750 4 4609 
10365 4 12102 
16327 4 17408 
26102 2 4859 
21387 12 25852 
24960 4 31299 
3014 1 38232 
1307 14 10854 
9504 1 29408 
32850 2 10891 
22087 2 3341 
19871 1 16387 
5071 1 26093 
21699 3 8222 
17651 4 31103 
24510 1 24509 
27045 4 638 
13186 5 222 
17068 6 25906 
18402 2 471 
33125 4 40539 
13498 4 1838 
30153 4 16726 
6639 2 14100 
8804 1 3424 
22828 6 23017 
1741 1 20655 
24894 1 11538 
227 10 15265 
1185 1 35301 
26542 5 222 
19289 1 24148 
12094 1 10248 
10771 4 30186 
7030 1 29278 
23290 4 36230 
16858 7 30647 
33864 3 4316 
24496 1 8861 
14449 2 434 
815 3 7868 
2277 2 7608 
1081 14 9911 
14480 16 1081 
19747 3 7304 
9336 4 12019 
13321 2 9113 
6590 2 7403 
7093 7 2861 
25913 1 35209 
31526 2 2612 
38128 16 1081 
34391 11 3834 
27870 2 1591 
13208 1 13207 
1743 11 295 
4067 1 22341 
37530 7 31955 
11601 9 11600 
10781 2 3327 
12954 1 2457 
11276 1 36113 
27616 2 4525 
35856 4 5740 
27642 9 27641 
36170 2 3654 
20049 3 4330 
33221 3 29554 
22167 2 305 
17096 2 1180 
2689 1 6052 
966 1 34237 
2398 10 10480 
10544 4 33323 
38583 2 14193 
39689 3 30513 
2564 1 20410 
4483 1 10681 
13041 1 30676 
1388 1 22870 
15634 12 33902 
37670 2 5694 
16493 1 34851 
690 1 36070 
24210 2 5244 
20591 5 945 
7957 1 39973 
515 1 19421 
7066 2 7065 
27030 2 414 
1194 4 11704 
23257 5 222 
4937 2 4189 
1722 1 12832 
8663 4 24302 
12141 1 20815 
20449 1 24016 
227 10 35375 
39675 2 21828 
33408 1 33407 
4014 1 20615 
35085 2 2302 
2587 4 22050 
14203 4 25169 
3486 2 531 
32001 4 31188 
34144 2 8796 
20681 4 24859 
17431 9 2711 
30663 2 4629 
34579 3 4213 
29521 4 18105 
8441 4 11069 
4351 1 10077 
11938 4 9207 
10054 1 34019 
12271 4 25363 
4299 1 25860 
12552 1 29015 
27201 2 13 
814 2 14574 
6109 9 1861 
25341 8 27393 
15163 3 21040 
21308 2 2621 
30269 9 2256 
17398 1 35037 
35158 4 2416 
24583 1 24582 
15710 7 15709 
15444 5 19965 
1024 4 2172 
5578 12 23103 
8452 8 18139 
11803 11 2925 
16424 6 5948 
36370 4 11196 
22428 5 651 
2052 1 9700 
10850 2 398 
14768 2 3997 
7051 1 37587 
1695 4 9518 
25353 8 4066 
8343 2 690 
31358 5 222 
2039 1 18035 
21634 2 7428 
8521 7 6489 
25125 12 15455 
17126 7 28660 
37834 3 19864 
15322 4 13649 
13061 2 3025 
1888 4 5432 
38072 1 39432 
37941 2 414 
9310 2 28920 
25238 4 14980 
20410 4 17155 
67 8 4933 
1024 1 36826 
4334 2 4863 
21674 4 12384 
17812 1 33861 
39712 4 40713 
18448 3 13814 
20880 2 1056 
23639 11 1189 
26873 7 32682 
7093 3 406 
9927 11 7107 
24689 2 24688 
1266 1 36214 
26263 2 1056 
4670 1 22822 
3575 1 37688 
24469 12 36734 
6491 1 31164 
1343 4 4793 
6783 4 31964 
414 1 30113 
15008 4 15007 
4733 2 3190 
8784 2 3164 
40 2 35223 
25557 7 36048 
39504 2 7560 
350 4 4666 
33280 2 109 
38174 4 7835 
61 7 3941 
2907 7 2906 
13284 3 31201 
33815 5 15483 
16057 2 756 
11605 4 36215 
8009 9 4530 
4502 2 4501 
36848 3 6393 
551 13 34896 
3646 1 18359 
15762 7 15087 
414 1 38986 
31552 4 5975 
19121 4 10594 
576 1 11583 
2147 2 54 
15435 1 21223 
17326 7 8980 
6537 2 88 
6762 4 13519 
8873 2 13671 
3327 1 25480 
8093 1 10429 
1471 5 10476 
9535 2 1027 
9270 4 14422 
33522 2 13633 
24998 9 24704 
4677 1 10062 
1297 1 34970 
11047 8 13891 
36247 4 15393 
21834 1 33670 
37064 3 688 
40203 3 7004 
8491 1 7870 
27454 11 403 
945 1 14348 
3382 12 20629 
24116 2 1140 
12537 12 32025 
13377 1 19263 
30373 4 22099 
31540 11 570 
17656 2 72 
2196 2 25143 
19022 4 23651 
1379 1 8128 
8946 1 12092 
6826 2 1731 
33923 12 23969 
376 1 28076 
123 10 26840 
16587 4 30650 
14155 3 30354 
10287 4 13215 
31925 11 6782 
15048 3 3665 
31236 2 111 
8505 2 2277 
39046 11 295 
6671 12 10969 
54 4 15838 
40330 2 966 
24392 2 2611 
6908 2 5625 
12656 10 40265 
12715 2 10713 
19753 3 11597 
22134 1 20398 
332 12 10848 
26001 7 15742 
37511 3 17587 
3405 4 27314 
8468 4 19392 
275 1 27610 
13487 4 9207 
32803 4 12950 
3652 2 72 
30906 6 29437 
27328 4 31891 
7213 2 7212 
19120 4 22484 
1019 1 40505 
15626 1 26346 
17133 2 2111 
19277 4 3522 
3396 10 10680 
1952 1 40737 
22075 5 205 
22483 1 34105 
32659 7 32767 
26860 2 3069 
1230 13 16951 
3047 1 6200 
28573 3 6916 
860 1 2893 
5867 2 2868 
7021 3 21864 
25845 12 15295 
34104 4 5199 
7162 4 20427 
9105 3 9777 
12404 9 3878 
5662 4 3097 
4463 4 17073 
829 4 27308 
36481 2 34883 
2681 3 32198 
10980 4 13687 
7677 7 6489 
3156 4 12370 
6975 4 6974 
9008 4 3617 
958 1 40478 
1849 1 31834 
3440 5 1742 
10197 1 27540 
8874 1 36727 
24147 4 25009 
7572 2 29113 
16013 9 12590 
23607 1 30814 
204 1 16826 
6515 17 15023 
2079 10 11125 
189 1 24758 
555 2 2019 
19864 3 16650 
26827 2 26826 
25849 9 9027 
31438 3 26528 
12158 4 9691 
18973 2 24413 
37105 4 19167 
27855 1 36422 
14483 1 7895 
39897 2 313 
13368 1 36024 
1862 12 21533 
22275 9 3410 
23372 4 26942 
21688 2 24208 
20205 4 29944 
34846 15 551 
15997 3 25929 
2221 1 2220 
1614 12 1613 
6379 4 16581 
1188 4 2693 
2824 13 36604 
8891 2 6241 
40581 11 1189 
4930 2 11449 
215 8 22417 
22586 4 12709 
18829 1 9532 
5941 1 34396 
25846 1 39312 
8 1 19823 
1667 4 1666 
24442 4 24441 
11105 4 12424 
12444 4 17689 
11920 1 14739 
4591 1 37597 
787 2 2564 
33088 9 6109 
4203 7 25048 
14094 1 12609 
40123 2 11461 
8852 1 8599 
22017 2 25165 
12880 5 1766 
32006 2 16699 
24902 12 30748 
7380 1 7379 
20816 11 1557 
6601 1 1622 
18141 1 34780 
20071 2 5000 
21503 4 27894 
7436 1 39943 
398 1 19728 
11918 2 11431 
16494 3 7965 
39768 4 40182 
35584 5 946 
384 10 38017 
16684 4 2344 
10462 4 6433 
4203 7 38740 
13933 4 18825 
39628 2 25507 
18044 2 844 
30410 2 13974 
30875 5 934 
17931 12 10246 
854 7 853 
1307 12 35956 
34717 2 1113 
12246 4 11571 
25232 2 17868 
14861 3 8669 
26715 2 14574 
6999 1 9527 
10183 2 2486 
22356 4 12052 
15638 2 13 
14048 4 28577 
27215 1 40053 
35377 7 799 
38794 17 29072 
40205 2 40204 
215 8 31389 
31207 12 31206 
31138 2 24909 
23639 5 227 
8344 7 28677 
6387 3 16895 
652 5 222 
23790 4 6084 
16532 16 1081 
38178 3 30147 
3394 10 33867 
26652 2 26997 
7170 12 7169 
20690 2 8328 
7366 12 17456 
6325 4 19120 
37899 2 471 
14293 2 471 
25957 2 7608 
5476 3 5475 
13710 2 762 
26400 4 27544 
220 1 31308 
9903 4 33413 
17752 4 28234 
25902 2 2375 
14348 1 18622 
13530 7 16981 
1319 3 13659 
7390 2 7389 
5186 14 36056 
39060 2 224 
823 2 482 
18450 4 4182 
21836 4 5867 
10028 3 10027 
5235 7 13235 
38537 4 33024 
20011 7 14408 
9740 2 20430 
40689 2 30811 
4629 1 22353 
30977 2 26298 
38605 16 241 
13444 4 5183 
33663 2 12060 
6375 1 17142 
310 1 34028 
2925 8 37707 
1161 12 4344 
34046 1 18958 
19607 4 25197 
15090 1 28451 
26195 2 19622 
10938 5 222 
40290 2 6347 
5430 8 39311 
1180 1 8260 
3643 4 7396 
33707 2 2603 
7406 1 40772 
23863 1 3503 
4525 4 18375 
9853 2 9852 
4158 4 14191 
2621 1 35146 
16225 2 1121 
6478 1 23834 
8806 1 8220 
271 1 12136 
10007 4 932 
20841 3 3377 
9067 16 11484 
27157 2 11207 
23999 3 8204 
16896 2 486 
37029 2 8341 
8523 1 38695 
27580 10 37636 
35720 4 26331 
15835 2 9293 
22157 9 4043 
36614 2 15539 
19193 12 37318 
11678 3 2720 
414 1 8227 
1027 1 35538 
1707 1 4454 
33920 4 23356 
371 1 3683 
5334 4 6084 
14499 4 31977 
33715 4 9778 
1557 8 19804 
22514 2 8732 
4790 1 25451 
10098 2 25521 
14661 4 14118 
5041 1 12839 
7204 4 14135 
33295 1 2877 
2553 9 2552 
16505 1 590 
23029 4 3413 
6682 2 811 
40507 2 2057 
3379 7 11288 
97 1 36466 
1619 13 24781 
1180 1 3462 
13930 10 26203 
4232 1 37980 
39937 2 10362 
22570 3 2260 
3834 12 3916 
36518 3 9457 
215 8 7341 
30932 1 30931 
16403 17 30791 
33777 1 33776 
38155 2 462 
932 6 1210 
33459 2 15734 
14348 1 34558 
11068 2 5244 
16467 4 7913 
23615 2 5662 
36255 4 2439 
1081 14 39760 
7433 2 28508 
27934 4 28651 
2872 1 35859 
27777 2 17920 
4950 4 6272 
25087 2 1210 
12001 12 17506 
24818 1 40362 
9504 1 26014 
373 4 11036 
18182 3 38125 
23752 2 10336 
7386 1 38000 
13502 1 21756 
1985 4 15659 
32858 2 10535 
33803 4 10764 
24429 17 8247 
32128 2 4297 
23193 5 2079 
23287 4 19308 
7234 8 5627 
38325 3 11964 
17777 9 5063 
19289 2 9980 
25685 4 8193 
11954 7 31240 
181 3 6111 
40802 2 17169 
35041 5 222 
755 2 9144 
39815 9 2970 
22085 15 1619 
126 7 2436 
20800 6 14550 
39124 2 757 
38071 2 8896 
812 4 12798 
17155 4 19085 
14088 9 211 
6198 1 3472 
224 1 39060 
13559 1 13558 
666 7 10459 
30400 4 8184 
25284 2 7094 
14620 2 3801 
26635 7 13122 
24642 12 4430 
6563 1 34493 
8275 1 12371 
3014 1 29346 
8093 1 291 
21013 2 11822 
15645 2 18612 
32541 4 9645 
6521 1 35325 
2369 4 12255 
1185 1 31366 
39484 2 97 
551 13 37980 
12036 1 15214 
28162 11 8276 
14994 1 6428 
3248 12 9858 
1070 1 24801 
29051 3 6024 
3055 1 34086 
19534 4 19533 
1612 4 20071 
39073 9 241 
1405 8 30574 
14412 2 7406 
19957 2 14159 
37331 2 12651 
13164 1 15739 
16372 1 33798 
20232 4 8575 
37539 4 23030 
25160 4 4981 
6718 7 13893 
26647 2 5379 
29276 7 26873 
27003 5 27002 
15707 4 7864 
29527 4 14459 
31834 1 28991 
1649 4 24493 
38160 2 5053 
9907 12 7773 
4398 4 20633 
27113 4 9778 
13722 2 2210 
24091 2 13499 
1266 1 1453 
27829 4 38229 
12468 3 7346 
27202 4 28837 
795 12 794 
30293 2 8453 
1189 8 22472 
33991 2 9473 
6825 8 34981 
7098 2 29291 
8 1 17645 
27118 11 3952 
1759 9 3690 
20806 1 5499 
25521 2 414 
27031 2 23261 
6356 3 1751 
14721 1 29551 
1178 2 2708 
14192 3 15272 
14500 2 13403 
23234 4 21368 
33951 2 4290 
2081 2 966 
36013 16 10842 
32295 4 13299 
19458 1 40044 
4043 8 22025 
27701 2 7261 
39519 2 10230 
4203 7 12732 
21680 3 20595 
1489 7 950 
29570 4 21528 
222 10 21266 
295 8 2182 
844 1 31863 
5710 12 5709 
3216 1 13153 
32021 2 28970 
3265 1 22426 
7245 2 7244 
27122 15 551 
26764 10 33269 
29335 12 40700 
223 4 10882 
39397 15 551 
16131 4 25212 
12641 4 33489 
20769 2 13242 
21072 1 10670 
26124 1 26123 
13482 7 28250 
21048 4 12372 
13498 1 19887 
21147 18 21146 
6776 3 16297 
38422 11 12283 
38094 2 1305 
222 10 16516 
10854 16 3283 
38202 4 25173 
3216 1 12459 
37915 3 31763 
8664 1 3889 
40452 2 730 
18972 15 1076 
20901 2 10774 
11632 3 37312 
40790 2 40789 
4399 1 31221 
15585 1 28168 
15548 1 40733 
97 1 14952 
23614 2 2315 
37977 5 222 
3486 4 3485 
3534 1 1353 
7785 3 694 
4160 3 5420 
39333 2 21014 
24823 12 38018 
5284 4 5283 
28734 5 1885 
4880 1 40700 
20860 11 6669 
10333 4 12443 
19120 6 31561 
13029 12 13028 
3512 4 3511 
2406 2 2405 
4512 7 12893 
39299 2 14363 
43 1 23175 
5882 7 25824 
7300 1 38909 
9380 10 9379 
12654 2 12653 
11162 1 38848 
11105 3 18679 
24344 6 1546 
32005 4 37166 
2110 3 2720 
12130 7 12129 
10154 1 18305 
19891 4 33651 
1577 2 4067 
7240 1 37447 
9629 2 16038 
788 1 36920 
25927 2 6780 
7978 4 4014 
3111 4 30524 
35325 9 3834 
32030 4 17231 
1266 1 32487 
36756 3 15742 
30996 2 609 
16369 1 20541 
2512 1 40524 
15147 4 12531 
23722 7 4870 
38709 2 414 
295 8 19788 
23330 4 21520 
28926 4 28925 
7389 1 14009 
486 1 28447 
222 10 33390 
6773 2 4324 
16985 1 20822 
14306 4 13047 
638 4 27045 
13703 12 4790 
13 1 34165 
8912 4 13673 
12230 7 23185 
25572 4 5720 
4914 1 38905 
16299 2 515 
7122 7 3555 
25477 2 26859 
21302 1 19679 
6712 8 27894 
21196 4 353 
15237 1 536 
40021 1 17358 
214 1 25895 
5471 1 6218 
849 2 23437 
850 1 21613 
40794 2 4098 
710 1 36030 
27197 2 17610 
35520 4 35519 
7181 1 20899 
36920 2 788 
40728 16 1081 
27124 9 5734 
17873 2 17872 
10575 4 25862 
21103 2 21517 
29788 3 9266 
11538 2 24894 
28399 5 1159 
14851 5 222 
28502 6 2780 
21099 1 23545 
12227 4 9219 
35388 2 11267 
40517 2 24 
25529 4 28649 
31329 4 37076 
215 8 21044 
7519 2 6930 
15781 4 4031 
12156 16 1081 
32233 1 11061 
37863 4 1581 
14973 4 39727 
7875 1 7874 
38971 4 2463 
10277 1 28655 
28758 4 40228 
4693 1 12483 
33960 9 6816 
5429 3 3829 
21204 7 37699 
15928 4 19019 
21121 1 5817 
12 10 12344 
2662 2 12178 
22573 1 40729 
8987 4 8698 
8592 4 15250 
19574 2 531 
28048 2 3215 
9560 4 28908 
4288 1 13811 
2621 1 9849 
2587 4 7651 
28278 4 16726 
31506 9 30187 
892 1 24219 
39508 3 13989 
384 1 29733 
34734 6 7734 
3646 4 20279 
33420 4 18161 
1423 2 3384 
18759 2 18758 
14142 4 8947 
9872 2 5267 
39029 4 16807 
8645 4 32961 
21198 3 20474 
40520 2 24058 
15428 1 35715 
38445 4 28900 
12113 2 12112 
222 10 29428 
9907 12 14559 
2580 3 1341 
15827 4 1115 
10253 4 3678 
28327 11 22098 
5125 4 5124 
34850 5 222 
5380 2 15376 
36671 4 2486 
10106 1 12935 
18653 7 16877 
33321 4 26645 
34799 1 34798 
25225 4 9574 
3636 2 7978 
19723 1 10884 
4322 1 17740 
11026 11 360 
30694 11 1292 
25 1 17486 
2217 4 30885 
39223 2 966 
4705 2 11674 
26038 1 15337 
24148 4 2221 
5363 1 37257 
1230 13 14143 
15445 4 19271 
10304 1 39376 
4961 7 33872 
